#TITLE,KEY,VALUE,SWMH
d_aegean_islands,d_aegean_islands,,Aigaiou Pelàgous
b_alushta,turkish,,Alushta
b_alushta,turkmen,,Alushta
b_alushta,tuscan,,Lusta
b_alushta,uyghur,,Alushta
b_alushta,venetian,,Lusta
b_partenit,b_partenit,,Parthenoi
b_partenit,b_partenit_adj,,
b_partenit,andalusian_arabic,,Bartania
b_partenit,avar,,Brt-nit
b_partenit,bashkir,,Brt-nit
b_partenit,bedouin_arabic,,Bartania
b_partenit,central_italian,,Pertinice
b_partenit,corsican,,Pertinice
b_partenit,cuman,,Bartinit
b_partenit,dalmatian,,Pertinice
b_partenit,egyptian_arabic,,Bartania
b_partenit,italian,,Pertinice
b_partenit,karluk,,Brt-nit
b_partenit,kasogi,,Brt-nit
b_partenit,khazar,,Brt-nit
b_partenit,kirghiz,,Bartinit
b_partenit,langobardisch,,Pertinice
b_partenit,levantine_arabic,,Bartania
b_partenit,ligurian,,Pertinice
b_partenit,maghreb_arabic,,Bartania
b_partenit,mongol,,Bartinit
b_partenit,neapolitan,,Pertinice
b_partenit,oghuz,,Bartinit
b_partenit,pecheneg,,Bartinit
b_partenit,russian,,Partenit
b_partenit,sardinian,,Pertinice
b_partenit,sicilian,,Pertinice
b_partenit,sicilian_arabic,,Bartania
b_partenit,southern_italian,,Pertinice
b_partenit,turkish,,Bartinit
b_partenit,turkmen,,Bartinit
b_partenit,tuscan,,Pertinice
b_partenit,uyghur,,Bartinit
b_partenit,venetian,,Pertinice
c_theodoro,PROV1699,,Doros
c_theodoro,c_theodoro,,
c_theodoro,c_theodoro_adj,,
b_mangup,b_mangup,,Doros
b_mangup,b_mangup_adj,,
b_mangup,avar,,Mangup
b_mangup,bashkir,,Mangup
b_mangup,central_italian,,Theodoro
b_mangup,corsican,,Theodoro
b_mangup,cuman,,Mangup
b_mangup,east_gothic,,Theodoro
b_mangup,italian,,Theodoro
b_mangup,karluk,,Mangup
b_mangup,kasogi,,Mangup
b_mangup,khazar,,Mangup
b_mangup,kirghiz,,Mangup
b_mangup,langobardisch,,Theodoro
b_mangup,ligurian,,Theodoro
b_mangup,mongol,,Mangup
b_mangup,neapolitan,,Theodoro
b_mangup,oghuz,,Mangup
b_mangup,pecheneg,,Mangup
b_mangup,sardinian,,Theodoro
b_mangup,sicilian,,Theodoro
b_mangup,southern_italian,,Theodoro
b_mangup,turkish,,Mangup
b_mangup,turkmen,,Mangup
b_mangup,tuscan,,Theodoro
b_mangup,uyghur,,Mangup
b_funa,b_funa,,Phonos
b_funa,b_funa_adj,,
b_funa,central_italian,,Funa
b_funa,corsican,,Funa
b_funa,dalmatian,,Funa
b_funa,italian,,Funa
b_funa,langobardisch,,Funa
b_funa,ligurian,,Funa
b_funa,neapolitan,,Funa
b_funa,sardinian,,Funa
b_funa,sicilian,,Funa
b_funa,southern_italian,,Funa
b_funa,tuscan,,Funa
b_funa,venetian,,Funa
b_inkerman,b_inkerman,,Kalamita
b_inkerman,b_inkerman_adj,,
b_inkerman,avar,,Inkerman
b_inkerman,bashkir,,Inkerman
b_inkerman,central_italian,,Kalamita
b_inkerman,corsican,,Kalamita
b_inkerman,cuman,,Inkerman
b_inkerman,dalmatian,,Kalamita
b_inkerman,italian,,Kalamita
b_inkerman,karluk,,Inkerman
b_inkerman,kasogi,,Inkerman
b_inkerman,khazar,,Inkerman
b_inkerman,kirghiz,,Inkerman
b_inkerman,langobardisch,,Kalamita
b_inkerman,ligurian,,Kalamita
b_inkerman,mongol,,Inkerman
b_inkerman,neapolitan,,Kalamita
b_inkerman,oghuz,,Inkerman
b_inkerman,pecheneg,,Inkerman
b_inkerman,sardinian,,Kalamita
b_inkerman,sicilian,,Kalamita
b_inkerman,southern_italian,,Kalamita
b_inkerman,turkish,,Inkerman
b_inkerman,turkmen,,Inkerman
b_inkerman,tuscan,,Kalamita
b_inkerman,uyghur,,Inkerman
b_inkerman,venetian,,Kalamita
c_cherson,PROV560,,Cherson
c_cherson,c_cherson,,
c_cherson,c_cherson_adj,,Chersonian
c_cherson,bohemian,,Cherson
c_cherson,c_cherson_adj_bohemian,,Korsunian
c_cherson,bosnian,,Korsun
c_cherson,c_cherson_adj_bosnian,,Korsunian
c_cherson,bulgarian,,Korsun
c_cherson,c_cherson_adj_bulgarian,,Korsunian
c_cherson,central_italian,,Gothia Maritima
c_cherson,c_cherson_adj_central_italian,,Gothia Maritimian
c_cherson,corsican,,Gothia Maritima
c_cherson,c_cherson_adj_corsican,,Gothia Maritimian
c_cherson,croatian,,Korsun
c_cherson,c_cherson_adj_croatian,,Korsunian
c_cherson,dalmatian,,Gothia Maritima
c_cherson,c_cherson_adj_dalmatian,,Gothia Maritimian
c_cherson,italian,,Gothia Maritima
c_cherson,c_cherson_adj_italian,,Gothia Maritimian
c_cherson,karantanci,,Korsun
c_cherson,c_cherson_adj_karantanci,,Korsunian
c_cherson,langobardisch,,Gothia Maritima
c_cherson,ligurian,,Gothia Maritima
c_cherson,c_cherson_adj_ligurian,,Gothia Maritimian
c_cherson,moravian,,Cherson
c_cherson,c_cherson_adj_moravian,,Korsunian
c_cherson,neapolitan,,Gothia Maritima
c_cherson,c_cherson_adj_neapolitan,,Gothia Maritimian
c_cherson,polish,,Korsun
c_cherson,c_cherson_adj_polish,,Korsunian
c_cherson,pommeranian,,Korsun
c_cherson,c_cherson_adj_pommeranian,,Korsunian
c_cherson,russian,,Korsun
c_cherson,c_cherson_adj_russian,,Korsunsky
c_cherson,sardinian,,Gothia Maritima
c_cherson,c_cherson_adj_sardinian,,Gothia Maritimian
c_cherson,serbian,,Korsun
c_cherson,c_cherson_adj_serbian,,Korsunian
c_cherson,sicilian,,Gothia Maritima
c_cherson,c_cherson_adj_sicilian,,Gothia Maritimian
c_cherson,southern_italian,,Gothia Maritima
c_cherson,c_cherson_adj_southern_italian,,Gothia Maritimian
c_cherson,tuscan,,Gothia Maritima
c_cherson,c_cherson_adj_tuscan,,Gothia Maritimian
c_cherson,venetian,,Gothia Maritima
c_cherson,c_cherson_adj_venetian,,Gothia Maritimian
b_kherson,b_kherson,,Kherson
b_kherson,b_kherson_adj,,
b_kherson,bohemian,,Cherson
b_kherson,bosnian,,Korsun
b_kherson,bulgarian,,Korsun
b_kherson,central_italian,,Sarsona
b_kherson,corsican,,Sarsona
b_kherson,croatian,,Korsun
b_kherson,dalmatian,,Sarsona
b_kherson,italian,,Sarsona
b_kherson,karantanci,,Korsun
b_kherson,langobardisch,,Sarsona
b_kherson,ligurian,,Sarsona
b_kherson,moravian,,Cherson
b_kherson,neapolitan,,Sarsona
b_kherson,polish,,Korsun
b_kherson,pommeranian,,Korsun
b_kherson,russian,,Korsun
b_kherson,sardinian,,Sarsona
b_kherson,serbian,,Korsun
b_kherson,sicilian,,Sarsona
b_kherson,southern_italian,,Sarsona
b_kherson,tuscan,,Sarsona
b_kherson,venetian,,Sarsona
b_balaklava,b_balaklava,,Yamboli
b_balaklava,b_balaklava_adj,,
b_balaklava,avar,,Baliqlava
b_balaklava,bashkir,,Baliqlava
b_balaklava,central_italian,,Cembalo
b_balaklava,corsican,,Cembalo
b_balaklava,cuman,,Balikayya
b_balaklava,dalmatian,,Cembalo
b_balaklava,italian,,Cembalo
b_balaklava,karluk,,Balikayya
b_balaklava,kasogi,,Baliqlava
b_balaklava,khazar,,Baliqlava
b_balaklava,kirghiz,,Balikayya
b_balaklava,langobardisch,,Cembalo
b_balaklava,ligurian,,Cembalo
b_balaklava,mongol,,Balikayya
b_balaklava,neapolitan,,Cembalo
b_balaklava,oghuz,,Baliklava
b_balaklava,pecheneg,,Baliklava
b_balaklava,sardinian,,Cembalo
b_balaklava,sicilian,,Cembalo
b_balaklava,southern_italian,,Cembalo
b_balaklava,turkish,,Baliklava
b_balaklava,turkmen,,Baliklava
b_balaklava,tuscan,,Cembalo
b_balaklava,uyghur,,Balikayya
b_balaklava,venetian,,Cembalo
b_yalta,b_yalta,,Etalita
b_yalta,b_yalta_adj,,
b_yalta,andalusian_arabic,,Dzhalita
b_yalta,avar,,Yalta
b_yalta,bashkir,,Yalta
b_yalta,bedouin_arabic,,Dzhalita
b_yalta,central_italian,,Caulita
b_yalta,corsican,,Caulita
b_yalta,cuman,,Yalta
b_yalta,dalmatian,,Caulita
b_yalta,east_gothic,,Galita
b_yalta,egyptian_arabic,,Dzhalita
b_yalta,italian,,Caulita
b_yalta,karluk,,Yalta
b_yalta,kasogi,,Yalta
b_yalta,khazar,,Yalta
b_yalta,kirghiz,,Yalta
b_yalta,langobardisch,,Caulita
b_yalta,levantine_arabic,,Dzhalita
b_yalta,ligurian,,Caulita
b_yalta,maghreb_arabic,,Dzhalita
b_yalta,mongol,,Yalta
b_yalta,neapolitan,,Caulita
b_yalta,oghuz,,Yalta
b_yalta,pecheneg,,Yalta
b_yalta,sardinian,,Caulita
b_yalta,sicilian,,Caulita
b_yalta,sicilian_arabic,,Dzhalita
b_yalta,southern_italian,,Caulita
b_yalta,turkish,,Yalta
b_yalta,turkmen,,Yalta
b_yalta,tuscan,,Caulita
b_yalta,uyghur,,Yalta
b_yalta,venetian,,Caulita
b_foros,b_foros,,Pharos
b_foros,b_foros_adj,,
b_foros,central_italian,,Fovi
b_foros,corsican,,Fovi
b_foros,dalmatian,,Fovi
b_foros,italian,,Fovi
b_foros,langobardisch,,Fovi
b_foros,ligurian,,Fovi
b_foros,neapolitan,,Fovi
b_foros,sardinian,,Fovi
b_foros,sicilian,,Fovi
b_foros,southern_italian,,Fovi
b_foros,tuscan,,Fovi
b_foros,venetian,,Fovi
b_gurzuf,b_gurzuf,,Gorzovium
b_gurzuf,b_gurzuf_adj,,
b_gurzuf,avar,,Gurzuf
b_gurzuf,bashkir,,Gurzuf
b_gurzuf,central_italian,,Gorzona
b_gurzuf,corsican,,Gorzona
b_gurzuf,cuman,,Gurzuf
b_gurzuf,dalmatian,,Gorzona
b_gurzuf,italian,,Gorzona
b_gurzuf,karluk,,Gurzuf
b_gurzuf,kasogi,,Gurzuf
b_gurzuf,khazar,,Gurzuf
b_gurzuf,kirghiz,,Gurzuf
b_gurzuf,langobardisch,,Gorzona
b_gurzuf,ligurian,,Gruzuli
b_gurzuf,mongol,,Gurzuf
b_gurzuf,neapolitan,,Gorzona
b_gurzuf,oghuz,,Gurzuf
b_gurzuf,pecheneg,,Gurzuf
b_gurzuf,sardinian,,Gorzona
b_gurzuf,sicilian,,Gorzona
b_gurzuf,southern_italian,,Gorzona
b_gurzuf,turkish,,Gurzuf
b_gurzuf,turkmen,,Gurzuf
b_gurzuf,tuscan,,Gorzona
b_gurzuf,uyghur,,Gurzuf
b_gurzuf,venetian,,Gorzona
d_armeniacon,d_armeniacon,,Armeniakon
d_armeniacon,d_armeniacon_adj,,Armeniakan
d_armeniacon,frankish,,Amasée
d_armeniacon,d_armeniacon_adj_frankish,,Amaséan
d_armeniacon,norman,,Amasée
d_armeniacon,d_armeniacon_adj_norman,,Amaséan
d_armeniacon,oghuz,,Amasiyya
d_armeniacon,d_armeniacon_adj_oghuz,,Amasiyyan
d_armeniacon,turkish,,Amasiyya
d_armeniacon,d_armeniacon_adj_turkish,,Amasiyyan
d_armeniacon,turkmen,,Amasiyya
d_armeniacon,d_armeniacon_adj_turkmen,,Amasiyyan
c_amasia,PROV941,,Amaseia
c_amasia,c_amasia,,
c_amasia,c_amasia_adj,,Amaseian
c_amasia,frankish,,Amasée
c_amasia,c_amasia_adj_frankish,,Amaséan
c_amasia,norman,,Amasée
c_amasia,c_amasia_adj_norman,,Amaséan
c_amasia,oghuz,,Amâsiyya
c_amasia,c_amasia_adj_oghuz,,Amâsiyyan
c_amasia,turkish,,Amâsiyya
c_amasia,c_amasia_adj_turkish,,Amâsiyyan
c_amasia,turkmen,,Amâsiyya
c_amasia,c_amasia_adj_turkmen,,Amâsiyyan
b_amaseia,b_amaseia,,Amaseia
b_amaseia,b_amaseia_adj,,
b_amaseia,frankish,,Amasée
b_amaseia,norman,,Amasée
b_amaseia,oghuz,,Amâsiyya
b_amaseia,turkish,,Amasya
b_amaseia,turkmen,,Amâsiyya
b_sebastopolis,b_sebastopolis,,Sebastopolis
b_sebastopolis,b_sebastopolis_adj,,
b_sebastopolis,oghuz,,Sulusaray
b_sebastopolis,turkish,,Sulusaray
b_sebastopolis,turkmen,,Sulusaray
b_zela,b_zela,,Zela
b_zela,b_zela_adj,,
b_zela,oghuz,,Zile
b_zela,turkish,,Zile
b_zela,turkmen,,Zile
b_ibora,b_ibora,,Ibora
b_ibora,b_ibora_adj,,
b_ibora,oghuz,,Iverönü
b_ibora,turkish,,Iverönü
b_ibora,turkmen,,Iverönü
b_komanapontica,b_komanapontica,,Komana
b_komanapontica,b_komanapontica_adj,,
b_komanapontica,oghuz,,Kumanat
b_komanapontica,turkish,,Kumanat
b_komanapontica,turkmen,,Kumanat
c_amisos,PROV738,,Amisos
c_amisos,c_amisos,,
c_amisos,c_amisos_adj,,Amisosian
c_amisos,oghuz,,Canik
c_amisos,c_amisos_adj_oghuz,,Canikan
c_amisos,turkish,,Canik
c_amisos,c_amisos_adj_turkish,,Canikan
c_amisos,turkmen,,Canik
c_amisos,c_amisos_adj_turkmen,,Canikan
b_kastronamisos,b_kastronamisos,,Kastro Amisos
b_kastronamisos,b_kastronamisos_adj,,
b_kastronamisos,oghuz,,Samsun Hisar
b_kastronamisos,turkish,,Samsun Hisar
b_kastronamisos,turkmen,,Samsun Hisar
b_amisos,b_amisos,,Amisos
b_amisos,b_amisos_adj,,
b_amisos,oghuz,,Samsun
b_amisos,turkish,,Samsun
b_amisos,turkmen,,Samsun
b_paurai,b_paurai,,Paurai
b_paurai,b_paurai_adj,,
b_paurai,oghuz,,Bafra
b_paurai,turkish,,Bafra
b_paurai,turkmen,,Bafra
c_sinope,PROV739,,Sinópe
c_sinope,c_sinope,,
c_sinope,c_sinope_adj,,Sinopean
c_sinope,oghuz,,Sinob
c_sinope,c_sinope_adj_oghuz,,Sinobian
c_sinope,turkish,,Sinob
c_sinope,c_sinope_adj_turkish,,Sinobian
c_sinope,turkmen,,Sinob
c_sinope,c_sinope_adj_turkmen,,Sinobian
b_kastronsinope,b_kastronsinope,,Kastro Sinope
b_kastronsinope,b_kastronsinope_adj,,
b_kastronsinope,oghuz,,Sinob Hisar
b_kastronsinope,turkish,,Sinob Hisar
b_kastronsinope,turkmen,,Sinob Hisar
b_sinope,b_sinope,,Sinope
b_sinope,b_sinope_adj,,
b_sinope,oghuz,,Sinob
b_sinope,turkish,,Sinob
b_sinope,turkmen,,Sinob
b_leontopolis,b_leontopolis,,Zaliche
b_leontopolis,b_leontopolis_adj,,
b_leontopolis,oghuz,,Zaliche
b_leontopolis,turkish,,Zaliche
b_leontopolis,turkmen,,Zaliche
c_eukhaita,PROV1241,,Euchaita
c_eukhaita,c_eukhaita,,
c_eukhaita,c_eukhaita_adj,,Euchaitan
c_eukhaita,oghuz,,Çorum
c_eukhaita,c_eukhaita_adj_oghuz,,Çorumian
c_eukhaita,turkish,,Çorum
c_eukhaita,c_eukhaita_adj_turkish,,Çorumian
c_eukhaita,turkmen,,Çorum
c_eukhaita,c_eukhaita_adj_turkmen,,Çorumian
b_asklepios,b_asklepios,,Asklepios
b_asklepios,b_asklepios_adj,,
b_asklepios,oghuz,,Iskilip
b_asklepios,turkish,,Iskilip
b_asklepios,turkmen,,Iskilip
b_eukhaita,b_eukhaita,,Eukhaita
b_eukhaita,b_eukhaita_adj,,
b_eukhaita,oghuz,,Çorum
b_eukhaita,turkish,,Çorum
b_eukhaita,turkmen,,Çorum
b_andrapa,b_andrapa,,Andrapa
b_andrapa,b_andrapa_adj,,
b_andrapa,oghuz,,Vezirköprü
b_andrapa,turkish,,Vezirköprü
b_andrapa,turkmen,,Vezirköprü
k_cilician,k_cilician,,Kilikia
k_cilician,k_cilician_adj,,Kilikyan
k_cilician,frankish,,Cilicie
k_cilician,k_cilician_adj_frankish,,Cilician
k_cilician,norman,,Cilicie
k_cilician,k_cilician_adj_norman,,Cilician
d_armenia_minor,d_armenia_minor,,Kilikía
d_armenia_minor,d_armenia_minor_adj,,Kilikían
d_armenia_minor,armenian,,Kilikia
d_armenia_minor,d_armenia_minor_adj_armenian,,Armenian
d_armenia_minor,frankish,,Cilicie
d_armenia_minor,d_armenia_minor_adj_frankish,,Cilician
d_armenia_minor,norman,,Cilicie
d_armenia_minor,d_armenia_minor_adj_norman,,Cilician
d_armenia_minor,oghuz,,Atanâ
d_armenia_minor,d_armenia_minor_adj_oghuz,,Atanân
d_armenia_minor,turkish,,Atanâ
d_armenia_minor,d_armenia_minor_adj_turkish,,Atanân
d_armenia_minor,turkmen,,Atanâ
d_armenia_minor,d_armenia_minor_adj_turkmen,,Atanân
c_tarsos,PROV761,,Tarsos
c_tarsos,c_tarsos,,
c_tarsos,c_tarsos_adj,,Tarsosian
c_tarsos,armenian,,Darson
c_tarsos,c_tarsos_adj_armenian,,Darsian
c_tarsos,frankish,,Tarse
c_tarsos,c_tarsos_adj_frankish,,Tarsian
c_tarsos,norman,,Tarse
c_tarsos,c_tarsos_adj_norman,,Tarsian
c_tarsos,oghuz,,Tarsus
c_tarsos,c_tarsos_adj_oghuz,,Tarsian
c_tarsos,turkish,,Tarsus
c_tarsos,c_tarsos_adj_turkish,,Tarsian
c_tarsos,turkmen,,Tarsus
c_tarsos,c_tarsos_adj_turkmen,,Tarsian
b_lampron,b_lampron,,Lampron
b_lampron,b_lampron_adj,,
b_lampron,armenian,,Lamprun
b_lampron,frankish,,Les Embruns
b_lampron,norman,,Les Embruns
b_lampron,oghuz,,Namrun
b_lampron,turkish,,Namrun
b_lampron,turkmen,,Namrun
b_tarsos,b_tarsos,,Tarsos
b_tarsos,b_tarsos_adj,,
b_tarsos,armenian,,Darson
b_tarsos,frankish,,Tarse
b_tarsos,norman,,Tarse
b_tarsos,oghuz,,Tarsus
b_tarsos,turkish,,Tarsus
b_tarsos,turkmen,,Tarsus
b_barbaron,b_barbaron,,Barbaron
b_barbaron,b_barbaron_adj,,
b_barbaron,frankish,,Chateau de Barbaron
b_barbaron,norman,,Chateau de Barbaron
b_zephyrium,b_zephyrium,,Zephyrion
b_zephyrium,b_zephyrium_adj,,
b_zephyrium,andalusian_arabic,,al-Qalamiya
b_zephyrium,bedouin_arabic,,al-Qalamiya
b_zephyrium,egyptian_arabic,,al-Qalamiya
b_zephyrium,levantine_arabic,,al-Qalamiya
b_zephyrium,maghreb_arabic,,al-Qalamiya
b_zephyrium,oghuz,,Mersin
b_zephyrium,turkish,,Mersin
b_zephyrium,turkmen,,Mersin
b_pendosis,b_pendosis,,Pendosis
b_pendosis,b_pendosis_adj,,
b_pendosis,andalusian_arabic,,al-Badandun
b_pendosis,bedouin_arabic,,al-Badandun
b_pendosis,egyptian_arabic,,al-Badandun
b_pendosis,levantine_arabic,,al-Badandun
b_pendosis,maghreb_arabic,,al-Badandun
b_pendosis,oghuz,,Pozanti
b_pendosis,turkish,,Pozanti
b_pendosis,turkmen,,Pozanti
c_adana,PROV762,,Adana
c_adana,c_adana,,
c_adana,c_adana_adj,,Adanan
c_adana,oghuz,,Atanâ
c_adana,c_adana_adj_oghuz,,Atanân
c_adana,turkish,,Atanâ
c_adana,c_adana_adj_turkish,,Atanân
c_adana,turkmen,,Atanâ
c_adana,c_adana_adj_turkmen,,Atanân
b_alharuniya,b_alharuniya,,Eirenoupolis
b_alharuniya,b_alharuniya_adj,,
b_alharuniya,andalusian_arabic,,al-Haruniya
b_alharuniya,armenian,,Harunia
b_alharuniya,bedouin_arabic,,al-Haruniya
b_alharuniya,egyptian_arabic,,al-Haruniya
b_alharuniya,frankish,,Haronia
b_alharuniya,levantine_arabic,,al-Haruniya
b_alharuniya,maghreb_arabic,,al-Haruniya
b_alharuniya,norman,,Haronia
b_alharuniya,oghuz,,Haruniye
b_alharuniya,turkish,,Haruniye
b_alharuniya,turkmen,,Haruniye
b_adana,b_adana,,Adana
b_adana,b_adana_adj,,
b_mamistra,b_mamistra,,Mopsuestia
b_mamistra,b_mamistra_adj,,
b_mamistra,andalusian_arabic,,al-Massisah
b_mamistra,armenian,,Mamistra
b_mamistra,bedouin_arabic,,al-Massisah
b_mamistra,egyptian_arabic,,al-Massisah
b_mamistra,frankish,,Mamistra
b_mamistra,levantine_arabic,,al-Massisah
b_mamistra,maghreb_arabic,,al-Massisah
b_mamistra,norman,,Mamistra
b_mamistra,oghuz,,Misis
b_mamistra,turkish,,Misis
b_mamistra,turkmen,,Misis
b_lajazzo,b_lajazzo,,Aigeai
b_lajazzo,b_lajazzo_adj,,
b_lajazzo,armenian,,Ayas
b_lajazzo,central_italian,,Laiazzo
b_lajazzo,corsican,,Laiazzo
b_lajazzo,dalmatian,,Laiazzo
b_lajazzo,frankish,,Laicas
b_lajazzo,italian,,Laiazzo
b_lajazzo,ligurian,,Laiazzo
b_lajazzo,neapolitan,,Laiazzo
b_lajazzo,norman,,Laicas
b_lajazzo,oghuz,,Yumurtalik
b_lajazzo,sardinian,,Laiazzo
b_lajazzo,sicilian,,Laiazzo
b_lajazzo,southern_italian,,Laiazzo
b_lajazzo,turkish,,Yumurtalik
b_lajazzo,turkmen,,Yumurtalik
b_lajazzo,tuscan,,Laiazzo
b_lajazzo,venetian,,Laiazzo
b_yilankale,b_yilankale,,Leonkastron
b_yilankale,b_yilankale_adj,,
b_yilankale,armenian,,Levonkla
b_yilankale,oghuz,,Yilankale
b_yilankale,turkish,,Yilankale
b_yilankale,turkmen,,Yilankale
c_sis,PROV969,,Sision
c_sis,c_sis,,
c_sis,c_sis_adj,,Sisian
c_sis,andalusian_arabic,,Sisiya
c_sis,c_sis_adj_andalusian_arabic,,Sisiyan
c_sis,armenian,,Sis
c_sis,c_sis_adj_armenian,,Sisan
c_sis,bedouin_arabic,,Sisiya
c_sis,c_sis_adj_bedouin_arabic,,Sisiyan
c_sis,egyptian_arabic,,Sisiya
c_sis,c_sis_adj_egyptian_arabic,,Sisiyan
c_sis,frankish,,Sisa
c_sis,c_sis_adj_frankish,,Sisan
c_sis,levantine_arabic,,Sisiya
c_sis,c_sis_adj_levantine_arabic,,Sisiyan
c_sis,maghreb_arabic,,Sisiya
c_sis,c_sis_adj_maghreb_arabic,,Sisiyan
c_sis,norman,,Sisa
c_sis,c_sis_adj_norman,,Sisan
c_sis,oghuz,,Kozan
c_sis,c_sis_adj_oghuz,,Kozanian
c_sis,turkish,,Kozan
c_sis,c_sis_adj_turkish,,Kozanian
c_sis,turkmen,,Kozan
c_sis,c_sis_adj_turkmen,,Kozanian
b_sis,b_sis,,Sision
b_sis,b_sis_adj,,
b_sis,andalusian_arabic,,Sisiya
b_sis,armenian,,Sis
b_sis,bedouin_arabic,,Sisiya
b_sis,egyptian_arabic,,Sisiya
b_sis,frankish,,Sisa
b_sis,levantine_arabic,,Sisiya
b_sis,maghreb_arabic,,Sisiya
b_sis,norman,,Sisa
b_sis,oghuz,,Kozan
b_sis,turkish,,Kozan
b_sis,turkmen,,Kozan
b_anazarba,b_anazarba,,Anazarbos
b_anazarba,b_anazarba_adj,,
b_anazarba,andalusian_arabic,,Ayn-Zarba
b_anazarba,armenian,,Anazarwa
b_anazarba,bedouin_arabic,,Ayn-Zarba
b_anazarba,egyptian_arabic,,Ayn-Zarba
b_anazarba,frankish,,Naversa
b_anazarba,levantine_arabic,,Ayn-Zarba
b_anazarba,maghreb_arabic,,Ayn-Zarba
b_anazarba,norman,,Naversa
b_anazarba,oghuz,,Anavarza
b_anazarba,turkish,,Anavarza
b_anazarba,turkmen,,Anavarza
b_vakha,b_vakha,,Vakha
b_vakha,b_vakha_adj,,
b_vakha,armenian,,Vakhay
b_vakha,oghuz,,Feke
b_vakha,turkish,,Feke
b_vakha,turkmen,,Feke
b_trazak,b_trazak,,D'razark
b_trazak,b_trazak_adj,,
b_trazak,oghuz,,Horzum
b_trazak,turkish,,Horzum
b_trazak,turkmen,,Horzum
b_bardzberd,b_bardzberd,,Bardzberd
b_bardzberd,b_bardzberd_adj,,
b_bardzberd,armenian,,Partzerpert
c_teluch,PROV735,,Marash
c_teluch,c_teluch,,
c_teluch,c_teluch_adj,,Teluchian
c_teluch,andalusian_arabic,,Mar'ash
c_teluch,c_teluch_adj_andalusian_arabic,,Mar'ashan
c_teluch,armenian,,Maraš
c_teluch,c_teluch_adj_armenian,,Marašian
c_teluch,bedouin_arabic,,Mar'ash
c_teluch,c_teluch_adj_bedouin_arabic,,Mar'ashan
c_teluch,egyptian_arabic,,Mar'ash
c_teluch,c_teluch_adj_egyptian_arabic,,Mar'ashan
c_teluch,frankish,,Mariscum
c_teluch,c_teluch_adj_frankish,,Mariscan
c_teluch,greek,,Germanikeia
c_teluch,levantine_arabic,,Mar'ash
c_teluch,c_teluch_adj_levantine_arabic,,Mar'ashan
c_teluch,maghreb_arabic,,Mar'ash
c_teluch,c_teluch_adj_maghreb_arabic,,Mar'ashan
c_teluch,norman,,Mariscum
c_teluch,c_teluch_adj_norman,,Mariscan
c_teluch,oghuz,,Maras
c_teluch,c_teluch_adj_oghuz,,Marasian
c_teluch,turkish,,Maras
c_teluch,c_teluch_adj_turkish,,Marasian
c_teluch,turkmen,,Maras
c_teluch,c_teluch_adj_turkmen,,Marasian
b_kapan,b_kapan,,Kapan
b_kapan,b_kapan_adj,,
b_kapan,oghuz,,Geben
b_kapan,turkish,,Geben
b_kapan,turkmen,,Geben
b_marash,b_marash,,Germanikeia
b_marash,b_marash_adj,,
b_marash,andalusian_arabic,,Mar'ash
b_marash,armenian,,Maraš
b_marash,bedouin_arabic,,Mar'ash
b_marash,egyptian_arabic,,Mar'ash
b_marash,frankish,,Mariscum
b_marash,greek,,Germanikeia
b_marash,levantine_arabic,,Mar'ash
b_marash,maghreb_arabic,,Mar'ash
b_marash,norman,,Mariscum
b_marash,oghuz,,Maras
b_marash,turkish,,Maras
b_marash,turkmen,,Maras
b_zeytun,b_zeytun,,Adata
b_zeytun,b_zeytun_adj,,
b_zeytun,armenian,,Zeytoun
b_zeytun,oghuz,,Süleymanli
b_zeytun,turkish,,Süleymanli
b_zeytun,turkmen,,Süleymanli
c_alexandretta,PROV763,,Alexandrou
c_alexandretta,c_alexandretta,,
c_alexandretta,c_alexandretta_adj,,Alexandrouan
c_alexandretta,andalusian_arabic,,Al-Iskandarun
c_alexandretta,c_alexandretta_adj_andalusian_arabic,,Iskandarian
c_alexandretta,armenian,,Aleksandret
c_alexandretta,c_alexandretta_adj_armenian,,Aleksandrettan
c_alexandretta,bedouin_arabic,,Al-Iskandarun
c_alexandretta,c_alexandretta_adj_bedouin_arabic,,Iskandarian
c_alexandretta,egyptian_arabic,,Al-Iskandarun
c_alexandretta,c_alexandretta_adj_egyptian_arabic,,Iskandarian
c_alexandretta,frankish,,Alexandrette
c_alexandretta,c_alexandretta_adj_frankish,,Alexandrettan
c_alexandretta,levantine_arabic,,Al-Iskandarun
c_alexandretta,c_alexandretta_adj_levantine_arabic,,Iskandarian
c_alexandretta,maghreb_arabic,,Al-Iskandarun
c_alexandretta,c_alexandretta_adj_maghreb_arabic,,Iskandarian
c_alexandretta,masmuda,,Al-Iskandarun
c_alexandretta,c_alexandretta_adj_masmuda,,Iskandarian
c_alexandretta,norman,,Alexandrette
c_alexandretta,c_alexandretta_adj_norman,,Alexandrettan
c_alexandretta,oghuz,,Iskenderun
c_alexandretta,c_alexandretta_adj_oghuz,,Iskenderian
c_alexandretta,sanhaja,,Al-Iskandarun
c_alexandretta,c_alexandretta_adj_sanhaja,,Iskandarian
c_alexandretta,sicilian_arabic,,Al-Iskandarun
c_alexandretta,c_alexandretta_adj_sicilian_arabic,,Iskandarian
c_alexandretta,tagelmust,,Al-Iskandarun
